Table,Year,Month,Week,Year_Week,Year_Month,Row_Title,Full_Title,Title_Core,Title_Type,Value,Title_Type Tagging
Table253,2019,6,23,2019_23,2019_06,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,23,2019_23,2019_06,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,78.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,8.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,6.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,23,2019_23,2019_06,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.19,By Brand
Table253,2019,6,23,2019_23,2019_06,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.4,By Brand
Table253,2019,6,23,2019_23,2019_06,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.24,By Brand
Table253,2019,6,24,2019_24,2019_06,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,14.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,5.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,24,2019_24,2019_06,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,68.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,4.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,9.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,9.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,4.0,By Brand
Table253,2019,6,24,2019_24,2019_06,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.57,By Brand
Table253,2019,6,24,2019_24,2019_06,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.63,By Brand
Table253,2019,6,24,2019_24,2019_06,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.26,By Brand
Table253,2019,6,25,2019_25,2019_06,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,5.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,7.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,9.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,7.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,25,2019_25,2019_06,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,66.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,6.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,16.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,9.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,25,2019_25,2019_06,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.91,By Brand
Table253,2019,6,25,2019_25,2019_06,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.83,By Brand
Table253,2019,6,25,2019_25,2019_06,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.28,By Brand
Table253,2019,6,26,2019_26,2019_06,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,12.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,26,2019_26,2019_06,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,75.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,7.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,6.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,6,26,2019_26,2019_06,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.26,By Brand
Table253,2019,6,26,2019_26,2019_06,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.36,By Brand
Table253,2019,6,26,2019_26,2019_06,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.24,By Brand
Table253,2019,7,27,2019_27,2019_07,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,102.0,By Brand
Table253,2019,7,27,2019_27,2019_07,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,27,2019_27,2019_07,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,27,2019_27,2019_07,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,27,2019_27,2019_07,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.9,By Brand
Table253,2019,7,27,2019_27,2019_07,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,4.9,By Brand
Table253,2019,7,27,2019_27,2019_07,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,10.8,By Brand
Table253,2019,7,27,2019_27,2019_07,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.9,By Brand
Table253,2019,7,27,2019_27,2019_07,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,27,2019_27,2019_07,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,27,2019_27,2019_07,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,27,2019_27,2019_07,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,27,2019_27,2019_07,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,74.5,By Brand
Table253,2019,7,27,2019_27,2019_07,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,27,2019_27,2019_07,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.9,By Brand
Table253,2019,7,27,2019_27,2019_07,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,10.8,By Brand
Table253,2019,7,27,2019_27,2019_07,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.9,By Brand
Table253,2019,7,27,2019_27,2019_07,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,27,2019_27,2019_07,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,27,2019_27,2019_07,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.43,By Brand
Table253,2019,7,27,2019_27,2019_07,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.55,By Brand
Table253,2019,7,27,2019_27,2019_07,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.25,By Brand
Table253,2019,7,28,2019_28,2019_07,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,8.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,6.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,8.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,28,2019_28,2019_07,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,72.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,17.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,28,2019_28,2019_07,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.68,By Brand
Table253,2019,7,28,2019_28,2019_07,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.8,By Brand
Table253,2019,7,28,2019_28,2019_07,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.28,By Brand
Table253,2019,7,29,2019_29,2019_07,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,5.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,13.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,4.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,29,2019_29,2019_07,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,71.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,10.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,6.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,29,2019_29,2019_07,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.59,By Brand
Table253,2019,7,29,2019_29,2019_07,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.64,By Brand
Table253,2019,7,29,2019_29,2019_07,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.26,By Brand
Table253,2019,7,30,2019_30,2019_07,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,5.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,4.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,9.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,77.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,11.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,7,30,2019_30,2019_07,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.26,By Brand
Table253,2019,7,30,2019_30,2019_07,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.45,By Brand
Table253,2019,7,30,2019_30,2019_07,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.25,By Brand
Table253,2019,9,36,2019_36,2019_09,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,4.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,9.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,3.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,9,36,2019_36,2019_09,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,77.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,7.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,7.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,9,36,2019_36,2019_09,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.14,By Brand
Table253,2019,9,36,2019_36,2019_09,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.25,By Brand
Table253,2019,9,36,2019_36,2019_09,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.23,By Brand
Table253,2019,10,41,2019_41,2019_10,Base,(BP5) Price  (SA)  Bonita           ,Price,Bonita,100.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(10) Cost the most,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(9) 9,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(8) 8,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(7) 7,(BP5) Price  (SA)  Bonita           ,Price,Bonita,4.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(6) 6,(BP5) Price  (SA)  Bonita           ,Price,Bonita,5.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(5) 5,(BP5) Price  (SA)  Bonita           ,Price,Bonita,14.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(4) 4,(BP5) Price  (SA)  Bonita           ,Price,Bonita,5.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(3) 3,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(2) 2,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(1) 1,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,10,41,2019_41,2019_10,(0) Cost the least,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Not Answer,(BP5) Price  (SA)  Bonita           ,Price,Bonita,67.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Top 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Top 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Top 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,11.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Bottom 5 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,8.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Bottom 2 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Bottom 3 Boxes,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.0,By Brand
Table253,2019,10,41,2019_41,2019_10,Mean,(BP5) Price  (SA)  Bonita           ,Price,Bonita,1.7,By Brand
Table253,2019,10,41,2019_41,2019_10,S.D,(BP5) Price  (SA)  Bonita           ,Price,Bonita,2.59,By Brand
Table253,2019,10,41,2019_41,2019_10,S.E,(BP5) Price  (SA)  Bonita           ,Price,Bonita,0.26,By Brand
